movie_id,title,genres,crew,actor_1,actor_2,actor_3,tags
38356,transformers: dark of the moon,"Action, ScienceFiction, Adventure",MichaelBay,ShiaLaBeouf,JohnMalkovich,KenJeong,"Sam Witwicky take his first tenuous step into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film center around the space race between the USSR and the USA, suggesting there wa a hidden Transformers role in it all that remains one of the planet's most dangerous secrets. Action ScienceFiction Adventure moon spacecraft traitor bodyguard alienplanet basedoncartoon transformer giantrobot sabotage worddomination commando duringcreditsstinger ShiaLaBeouf JohnMalkovich KenJeong MichaelBay"
217,indiana jones and the kingdom of the crystal skull,"Adventure, Action",StevenSpielberg,HarrisonFord,CateBlanchett,ShiaLaBeouf,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which ha supernatural power related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley ha been captured for his knowledge of the skull's whereabouts. Adventure Action savingtheworld riddle whip treasure mexicocity leatherjacket machinegun alienphenomenons mayacivilization peru treasurehunt nuclearexplosion refrigerator archaeologist indianajones archeology HarrisonFord CateBlanchett ShiaLaBeouf StevenSpielberg"
105864,the good dinosaur,"Adventure, Animation, Family",PeterSohn,RaymondOchoa,JackBright,JeffreyWright,An epic journey into the world of dinosaur where an Apatosaurus named Arlo make an unlikely human friend. Adventure Animation Family tyrannosaurusrex friend alternatehistory dinosaur fear storm nature human journey RaymondOchoa JackBright JeffreyWright PeterSohn
62177,brave,"Animation, Adventure, Comedy, Family, Action, Fantasy",BrendaChapman MarkAndrews StevePurcell,KellyMacdonald,JulieWalters,BillyConnolly,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set thing right, Mérida seek out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving a comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall. Animation Adventure Comedy Family Action Fantasy scotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruin aftercreditsstinger peaceoffering womandirector courage 3d KellyMacdonald JulieWalters BillyConnolly BrendaChapman MarkAndrews StevePurcell"
188927,star trek beyond,"Action, Adventure, ScienceFiction",JustinLin,ChrisPine,ZacharyQuinto,KarlUrban,"The USS Enterprise crew explores the furthest reach of uncharted space, where they encounter a mysterious new enemy who put them and everything the Federation stand for to the test. Action Adventure ScienceFiction sequel stranded hatred spaceopera ChrisPine ZacharyQuinto KarlUrban JustinLin"
10681,wall·e,"Animation, Family",AndrewStanton,BenBurtt,ElissaKnight,JeffGarlin,"WALL·E is the last robot left on an Earth that ha been overrun with garbage and all human have fled to outer space. For 700 year he ha continued to try and clean up the mess, but ha developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E think he's finally found a friend and stows away on the ship when it leaves. Animation Family romanticcomedy BenBurtt ElissaKnight JeffGarlin AndrewStanton"
5174,rush hour 3,"Action, Comedy, Crime, Thriller",BrettRatner,ChrisTucker,JackieChan,HiroyukiSanada,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action a they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also hold secret meeting with a United Nations authority, but his personal struggle with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother. Action Comedy Crime Thriller ambassador ChrisTucker JackieChan HiroyukiSanada BrettRatner"
14161,2012,"Action, Adventure, ScienceFiction",RolandEmmerich,JohnCusack,AmandaPeet,ChiwetelEjiofor,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparation for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumble on the same information. While the world's leader race to build ""arks"" to escape the impending cataclysm, Curtis struggle to find a way to save his family. Meanwhile, volcanic eruption and earthquake of unprecedented strength wreak havoc around the world. Action Adventure ScienceFiction civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind JohnCusack AmandaPeet ChiwetelEjiofor RolandEmmerich"
17979,a christmas carol,"Animation, Drama",RobertZemeckis,GaryOldman,JimCarrey,SteveValentine,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirit who reveal to him his own miserable existence, what opportunity he wasted in his youth, his current cruelties, and the dire fate that awaits him if he doe not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption. Animation Drama holiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdickens christmas GaryOldman JimCarrey SteveValentine RobertZemeckis"
76757,jupiter ascending,"ScienceFiction, Fantasy, Action, Adventure",LillyWachowski LanaWachowski,MilaKunis,ChanningTatum,SeanBean,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuver and internal strife within a powerful dynasty… ScienceFiction Fantasy Action Adventure jupiter space womandirector 3d interspeciesromance MilaKunis ChanningTatum SeanBean LillyWachowski LanaWachowski"
258489,the legend of tarzan,"Action, Adventure",DavidYates,AlexanderSkarsgård,MargotRobbie,ChristophWaltz,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activity at a mining encampment. Action Adventure africa feralchild tarzan jungle animalattack AlexanderSkarsgård MargotRobbie ChristophWaltz DavidYates"
411,"the chronicles of narnia: the lion, the witch and the wardrobe","Adventure, Family, Fantasy",AndrewAdamson,WilliamMoseley,AnnaPopplewell,SkandarKeynes,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that ha been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the child lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial power forever. Adventure Family Fantasy savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairy-talefigure battle narnia fantasyworld duringcreditsstinger WilliamMoseley AnnaPopplewell SkandarKeynes AndrewAdamson"
246655,x-men: apocalypse,ScienceFiction,BryanSinger,JamesMcAvoy,MichaelFassbender,JenniferLawrence,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan. ScienceFiction mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s JamesMcAvoy MichaelFassbender JenniferLawrence BryanSinger"
155,the dark knight,"Drama, Action, Crime, Thriller",ChristopherNolan,ChristianBale,HeathLedger,AaronEckhart,"Batman raise the stake in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman set out to dismantle the remaining criminal organization that plague the streets. The partnership prof to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizen of Gotham a the Joker. Drama Action Crime Thriller dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpower batman ChristianBale HeathLedger AaronEckhart ChristopherNolan"
14160,up,"Animation, Comedy, Family, Adventure",PeteDocter,EdAsner,ChristopherPlummer,JordanNagai,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to it fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) give him a new lease on life. Animation Comedy Family Adventure agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring EdAsner ChristopherPlummer JordanNagai PeteDocter"
15512,monsters vs aliens,"Animation, Family, Adventure, ScienceFiction",ConradVernon RobLetterman,SethRogen,ReeseWitherspoon,HughLaurie,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jump into action and capture Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters... Animation Family Adventure ScienceFiction alien giantrobot duringcreditsstinger SethRogen ReeseWitherspoon HughLaurie ConradVernon RobLetterman"
1726,iron man,"Action, ScienceFiction, Adventure",JonFavreau,RobertDowneyJr.,TerrenceHoward,JeffBridges,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil. Action ScienceFiction Adventure middleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulson RobertDowneyJr. TerrenceHoward JeffBridges JonFavreau"
44826,hugo,"Adventure, Drama, Family",MartinScorsese,BenKingsley,SachaBaronCohen,AsaButterfield,"Hugo is an orphan boy living in the wall of a train station in 1930s Paris. He learned to fix clock and other gadget from his father and uncle which he put to use keeping the train station clock running. The only thing that he ha left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo need to find to unlock the secret he belief it contains. On his adventures, he meet with a shopkeeper, George Melies, who work in the train station and his adventure-seeking god-daughter. Hugo find that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memory the old man ha buried inside regarding his past. Adventure Drama Family library clock filmdirector key toy boy love orphan robot automaton hiding filmmaking legbrace doberman 3d BenKingsley SachaBaronCohen AsaButterfield MartinScorsese"
